Fecha,precio_promedio_kg,variedad
2023-06-25,0.75,Papa Blanca
2023-06-25,1.13,Papa Canchan
2023-06-25,1.16,Papa Color
2023-06-25,1.6,Papa Huamantanga
2023-06-25,1.58,Papa Huayro
2023-06-25,0.95,Papa Negra Andina
2023-06-25,1.55,Papa Peruanita
2023-06-25,1.2,Papa Unica
2023-06-25,0.75,Papa Yungay
2023-06-26,1.4,Papa Amarilla
2023-06-26,0.74,Papa Blanca
2023-06-26,1.13,Papa Canchan
2023-06-26,1.15,Papa Color
2023-06-26,1.68,Papa Huamantanga
2023-06-26,1.7,Papa Huayro
2023-06-26,1.03,Papa Negra Andina
2023-06-26,1.55,Papa Peruanita
2023-06-26,1.18,Papa Unica
2023-06-26,0.74,Papa Yungay
2023-06-27,1.4,Papa Amarilla
2023-06-27,0.75,Papa Blanca
2023-06-27,1.13,Papa Canchan
2023-06-27,1.18,Papa Color
2023-06-27,1.65,Papa Huamantanga
2023-06-27,1.68,Papa Huayro
2023-06-27,1.0,Papa Negra Andina
2023-06-27,1.68,Papa Peruanita
2023-06-27,1.23,Papa Unica
2023-06-27,0.75,Papa Yungay
2023-06-28,1.43,Papa Amarilla
2023-06-28,0.78,Papa Blanca
2023-06-28,1.15,Papa Canchan
2023-06-28,1.19,Papa Color
2023-06-28,1.65,Papa Huamantanga
2023-06-28,1.66,Papa Huayro
2023-06-28,1.03,Papa Negra Andina
2023-06-28,1.74,Papa Peruanita
2023-06-28,1.23,Papa Unica
2023-06-28,0.78,Papa Yungay
2023-06-29,1.41,Papa Amarilla
2023-06-29,0.76,Papa Blanca
2023-06-29,1.13,Papa Canchan
2023-06-29,1.17,Papa Color
2023-06-29,1.6,Papa Huamantanga
2023-06-29,1.64,Papa Huayro
2023-06-29,1.05,Papa Negra Andina
2023-06-29,1.7,Papa Peruanita
2023-06-29,1.21,Papa Unica
2023-06-29,0.76,Papa Yungay
2023-06-30,1.4,Papa Amarilla
2023-06-30,0.71,Papa Blanca
2023-06-30,1.1,Papa Canchan
2023-06-30,1.15,Papa Color
2023-06-30,1.58,Papa Huamantanga
2023-06-30,1.63,Papa Huayro
2023-06-30,1.05,Papa Negra Andina
2023-06-30,1.69,Papa Peruanita
2023-06-30,1.19,Papa Unica
2023-06-30,0.71,Papa Yungay
2023-07-01,1.43,Papa Amarilla
2023-07-01,0.74,Papa Blanca
2023-07-01,1.13,Papa Canchan
2023-07-01,1.16,Papa Color
2023-07-01,1.64,Papa Huamantanga
2023-07-01,1.7,Papa Huayro
2023-07-01,1.08,Papa Negra Andina
2023-07-01,1.66,Papa Peruanita
2023-07-01,1.2,Papa Unica
2023-07-01,0.74,Papa Yungay
2023-07-02,1.43,Papa Amarilla
2023-07-02,0.74,Papa Blanca
2023-07-02,1.13,Papa Canchan
2023-07-02,1.16,Papa Color
2023-07-02,1.64,Papa Huamantanga
2023-07-02,1.7,Papa Huayro
2023-07-02,1.08,Papa Negra Andina
2023-07-02,1.66,Papa Peruanita
2023-07-02,1.2,Papa Unica
2023-07-02,0.74,Papa Yungay
2023-07-03,1.58,Papa Amarilla
2023-07-03,0.75,Papa Blanca
2023-07-03,1.13,Papa Canchan
2023-07-03,1.18,Papa Color
2023-07-03,1.68,Papa Huamantanga
2023-07-03,1.75,Papa Huayro
2023-07-03,1.08,Papa Negra Andina
2023-07-03,1.74,Papa Peruanita
2023-07-03,1.23,Papa Unica
2023-07-03,0.75,Papa Yungay
2023-07-04,1.53,Papa Amarilla
2023-07-04,0.74,Papa Blanca
2023-07-04,1.08,Papa Canchan
2023-07-04,1.14,Papa Color
2023-07-04,1.68,Papa Huamantanga
2023-07-04,1.7,Papa Huayro
2023-07-04,1.04,Papa Negra Andina
2023-07-04,1.69,Papa Peruanita
2023-07-04,1.2,Papa Unica
2023-07-04,0.74,Papa Yungay
2023-07-05,1.43,Papa Amarilla
2023-07-05,0.75,Papa Blanca
2023-07-05,1.1,Papa Canchan
2023-07-05,1.15,Papa Color
2023-07-05,1.7,Papa Huamantanga
2023-07-05,1.65,Papa Huayro
2023-07-05,1.08,Papa Negra Andina
2023-07-05,1.66,Papa Peruanita
2023-07-05,1.2,Papa Unica
2023-07-05,0.75,Papa Yungay
2023-07-06,1.53,Papa Amarilla
2023-07-06,0.71,Papa Blanca
2023-07-06,1.03,Papa Canchan
2023-07-06,1.15,Papa Color
2023-07-06,1.65,Papa Huamantanga
2023-07-06,1.63,Papa Huayro
2023-07-06,1.13,Papa Negra Andina
2023-07-06,1.63,Papa Peruanita
2023-07-06,1.28,Papa Unica
2023-07-06,0.71,Papa Yungay
2023-07-07,1.53,Papa Amarilla
2023-07-07,0.73,Papa Blanca
2023-07-07,1.03,Papa Canchan
2023-07-07,1.16,Papa Color
2023-07-07,1.68,Papa Huamantanga
2023-07-07,1.64,Papa Huayro
2023-07-07,1.15,Papa Negra Andina
2023-07-07,1.63,Papa Peruanita
2023-07-07,1.3,Papa Unica
2023-07-07,0.73,Papa Yungay
2023-07-08,1.6,Papa Amarilla
2023-07-08,0.71,Papa Blanca
2023-07-08,1.08,Papa Canchan
2023-07-08,1.14,Papa Color
2023-07-08,1.63,Papa Huamantanga
2023-07-08,1.64,Papa Huayro
2023-07-08,1.08,Papa Negra Andina
2023-07-08,1.56,Papa Peruanita
2023-07-08,1.2,Papa Unica
2023-07-08,0.71,Papa Yungay
2023-07-09,1.6,Papa Amarilla
2023-07-09,0.71,Papa Blanca
2023-07-09,1.08,Papa Canchan
2023-07-09,1.14,Papa Color
2023-07-09,1.63,Papa Huamantanga
2023-07-09,1.64,Papa Huayro
2023-07-09,1.08,Papa Negra Andina
2023-07-09,1.56,Papa Peruanita
2023-07-09,1.2,Papa Unica
2023-07-09,0.71,Papa Yungay
2023-07-10,1.63,Papa Amarilla
2023-07-10,0.69,Papa Blanca
2023-07-10,1.08,Papa Canchan
2023-07-10,1.1,Papa Color
2023-07-10,1.63,Papa Huamantanga
2023-07-10,1.65,Papa Huayro
2023-07-10,1.1,Papa Negra Andina
2023-07-10,1.6,Papa Peruanita
2023-07-10,1.13,Papa Unica
2023-07-10,0.69,Papa Yungay
2023-07-11,1.8,Papa Amarilla
2023-07-11,0.71,Papa Blanca
2023-07-11,1.13,Papa Canchan
2023-07-11,1.4,Papa Color
2023-07-11,1.75,Papa Huamantanga
2023-07-11,1.7,Papa Huayro
2023-07-11,1.18,Papa Negra Andina
2023-07-11,1.7,Papa Peruanita
2023-07-11,1.66,Papa Unica
2023-07-11,0.71,Papa Yungay
2023-07-12,1.73,Papa Amarilla
2023-07-12,0.73,Papa Blanca
2023-07-12,1.1,Papa Canchan
2023-07-12,1.18,Papa Color
2023-07-12,1.7,Papa Huamantanga
2023-07-12,1.66,Papa Huayro
2023-07-12,1.08,Papa Negra Andina
2023-07-12,1.69,Papa Peruanita
2023-07-12,1.25,Papa Unica
2023-07-12,0.73,Papa Yungay
2023-07-13,1.83,Papa Amarilla
2023-07-13,0.75,Papa Blanca
2023-07-13,1.13,Papa Canchan
2023-07-13,1.2,Papa Color
2023-07-13,1.75,Papa Huamantanga
2023-07-13,1.74,Papa Huayro
2023-07-13,1.13,Papa Negra Andina
2023-07-13,1.75,Papa Peruanita
2023-07-13,1.28,Papa Unica
2023-07-13,0.75,Papa Yungay
2023-07-14,1.83,Papa Amarilla
2023-07-14,0.75,Papa Blanca
2023-07-14,1.13,Papa Canchan
2023-07-14,1.2,Papa Color
2023-07-14,1.75,Papa Huamantanga
2023-07-14,1.74,Papa Huayro
2023-07-14,1.13,Papa Negra Andina
2023-07-14,1.75,Papa Peruanita
2023-07-14,1.28,Papa Unica
2023-07-14,0.75,Papa Yungay
2023-07-15,2.33,Papa Amarilla
2023-07-15,1.45,Papa Blanca
2023-07-15,1.24,Papa Canchan
2023-07-15,1.25,Papa Color
2023-07-15,2.4,Papa Huamantanga
2023-07-15,1.93,Papa Huayro
2023-07-15,1.13,Papa Negra Andina
2023-07-15,2.1,Papa Peruanita
2023-07-15,1.25,Papa Unica
2023-07-15,1.45,Papa Yungay
2023-07-16,2.33,Papa Amarilla
2023-07-16,1.45,Papa Blanca
2023-07-16,1.24,Papa Canchan
2023-07-16,1.25,Papa Color
2023-07-16,2.4,Papa Huamantanga
2023-07-16,1.93,Papa Huayro
2023-07-16,1.13,Papa Negra Andina
2023-07-16,2.1,Papa Peruanita
2023-07-16,1.25,Papa Unica
2023-07-16,1.45,Papa Yungay
2023-07-17,1.93,Papa Amarilla
2023-07-17,0.8,Papa Blanca
2023-07-17,1.1,Papa Canchan
2023-07-17,1.2,Papa Color
2023-07-17,1.59,Papa Huamantanga
2023-07-17,1.6,Papa Huayro
2023-07-17,1.08,Papa Negra Andina
2023-07-17,1.49,Papa Peruanita
2023-07-17,1.3,Papa Unica
2023-07-17,0.8,Papa Yungay
2023-07-18,1.93,Papa Amarilla
2023-07-18,1.03,Papa Blanca
2023-07-18,1.13,Papa Canchan
2023-07-18,1.25,Papa Color
2023-07-18,1.73,Papa Huamantanga
2023-07-18,1.74,Papa Huayro
2023-07-18,1.24,Papa Negra Andina
2023-07-18,1.83,Papa Peruanita
2023-07-18,1.38,Papa Unica
2023-07-18,1.03,Papa Yungay
2023-07-19,1.9,Papa Amarilla
2023-07-19,1.08,Papa Blanca
2023-07-19,1.03,Papa Canchan
2023-07-19,1.21,Papa Color
2023-07-19,1.73,Papa Huamantanga
2023-07-19,1.66,Papa Huayro
2023-07-19,1.16,Papa Negra Andina
2023-07-19,1.76,Papa Peruanita
2023-07-19,1.4,Papa Unica
2023-07-19,1.08,Papa Yungay
2023-07-20,2.08,Papa Amarilla
2023-07-20,1.06,Papa Blanca
2023-07-20,1.05,Papa Canchan
2023-07-20,1.14,Papa Color
2023-07-20,1.75,Papa Huamantanga
2023-07-20,1.74,Papa Huayro
2023-07-20,1.18,Papa Negra Andina
2023-07-20,1.73,Papa Peruanita
2023-07-20,1.23,Papa Unica
2023-07-20,1.06,Papa Yungay
2023-07-21,2.08,Papa Amarilla
2023-07-21,1.0,Papa Blanca
2023-07-21,1.03,Papa Canchan
2023-07-21,1.08,Papa Color
2023-07-21,1.75,Papa Huamantanga
2023-07-21,1.86,Papa Huayro
2023-07-21,1.15,Papa Negra Andina
2023-07-21,1.71,Papa Peruanita
2023-07-21,1.13,Papa Unica
2023-07-21,1.0,Papa Yungay
2023-07-22,2.05,Papa Amarilla
2023-07-22,0.76,Papa Blanca
2023-07-22,1.03,Papa Canchan
2023-07-22,1.03,Papa Color
2023-07-22,1.73,Papa Huamantanga
2023-07-22,1.76,Papa Huayro
2023-07-22,1.14,Papa Negra Andina
2023-07-22,1.66,Papa Peruanita
2023-07-22,1.03,Papa Unica
2023-07-22,0.76,Papa Yungay
2023-07-23,2.05,Papa Amarilla
2023-07-23,0.76,Papa Blanca
2023-07-23,1.03,Papa Canchan
2023-07-23,1.03,Papa Color
2023-07-23,1.73,Papa Huamantanga
2023-07-23,1.76,Papa Huayro
2023-07-23,1.14,Papa Negra Andina
2023-07-23,1.66,Papa Peruanita
2023-07-23,1.03,Papa Unica
2023-07-23,0.76,Papa Yungay
2023-07-24,2.13,Papa Amarilla
2023-07-24,0.74,Papa Blanca
2023-07-24,0.98,Papa Canchan
2023-07-24,1.0,Papa Color
2023-07-24,1.75,Papa Huamantanga
2023-07-24,1.76,Papa Huayro
2023-07-24,1.14,Papa Negra Andina
2023-07-24,1.65,Papa Peruanita
2023-07-24,1.01,Papa Unica
2023-07-24,0.74,Papa Yungay
2023-07-25,2.28,Papa Amarilla
2023-07-25,0.7,Papa Blanca
2023-07-25,0.98,Papa Canchan
2023-07-25,0.95,Papa Color
2023-07-25,1.65,Papa Huamantanga
2023-07-25,1.65,Papa Huayro
2023-07-25,1.14,Papa Negra Andina
2023-07-25,1.55,Papa Peruanita
2023-07-25,0.93,Papa Unica
2023-07-25,0.7,Papa Yungay
2023-07-26,2.4,Papa Amarilla
2023-07-26,0.69,Papa Blanca
2023-07-26,1.05,Papa Canchan
2023-07-26,1.04,Papa Color
2023-07-26,1.75,Papa Huamantanga
2023-07-26,1.66,Papa Huayro
2023-07-26,1.18,Papa Negra Andina
2023-07-26,1.64,Papa Peruanita
2023-07-26,1.03,Papa Unica
2023-07-26,0.69,Papa Yungay
2023-07-27,2.15,Papa Amarilla
2023-07-27,0.68,Papa Blanca
2023-07-27,1.0,Papa Canchan
2023-07-27,1.01,Papa Color
2023-07-27,1.65,Papa Huamantanga
2023-07-27,1.64,Papa Huayro
2023-07-27,1.05,Papa Negra Andina
2023-07-27,1.63,Papa Peruanita
2023-07-27,1.03,Papa Unica
2023-07-27,0.68,Papa Yungay
2023-07-28,2.15,Papa Amarilla
2023-07-28,0.7,Papa Blanca
2023-07-28,1.03,Papa Canchan
2023-07-28,1.03,Papa Color
2023-07-28,1.68,Papa Huamantanga
2023-07-28,1.65,Papa Huayro
2023-07-28,1.06,Papa Negra Andina
2023-07-28,1.63,Papa Peruanita
2023-07-28,1.04,Papa Unica
2023-07-28,0.7,Papa Yungay
2023-07-29,1.98,Papa Amarilla
2023-07-29,0.7,Papa Blanca
2023-07-29,0.98,Papa Canchan
2023-07-29,1.03,Papa Color
2023-07-29,1.74,Papa Huamantanga
2023-07-29,1.73,Papa Huayro
2023-07-29,1.03,Papa Negra Andina
2023-07-29,1.64,Papa Peruanita
2023-07-29,1.08,Papa Unica
2023-07-29,0.7,Papa Yungay
2023-07-30,1.98,Papa Amarilla
2023-07-30,0.7,Papa Blanca
2023-07-30,0.98,Papa Canchan
2023-07-30,1.03,Papa Color
2023-07-30,1.74,Papa Huamantanga
2023-07-30,1.73,Papa Huayro
2023-07-30,1.03,Papa Negra Andina
2023-07-30,1.64,Papa Peruanita
2023-07-30,1.08,Papa Unica
2023-07-30,0.7,Papa Yungay
2023-07-31,1.9,Papa Amarilla
2023-07-31,0.71,Papa Blanca
2023-07-31,1.08,Papa Canchan
2023-07-31,1.15,Papa Color
2023-07-31,1.75,Papa Huamantanga
2023-07-31,2.03,Papa Huayro
2023-07-31,1.13,Papa Negra Andina
2023-07-31,1.68,Papa Peruanita
2023-07-31,1.23,Papa Unica
2023-07-31,0.71,Papa Yungay
2023-08-01,1.93,Papa Amarilla
2023-08-01,0.71,Papa Blanca
2023-08-01,1.1,Papa Canchan
2023-08-01,1.15,Papa Color
2023-08-01,1.84,Papa Huamantanga
2023-08-01,2.05,Papa Huayro
2023-08-01,1.16,Papa Negra Andina
2023-08-01,1.73,Papa Peruanita
2023-08-01,1.2,Papa Unica
2023-08-01,0.71,Papa Yungay
2023-08-02,1.92,Papa Amarilla
2023-08-02,0.7,Papa Blanca
2023-08-02,1.13,Papa Canchan
2023-08-02,1.18,Papa Color
2023-08-02,1.85,Papa Huamantanga
2023-08-02,2.08,Papa Huayro
2023-08-02,1.18,Papa Negra Andina
2023-08-02,1.71,Papa Peruanita
2023-08-02,1.23,Papa Unica
2023-08-02,0.7,Papa Yungay
2023-08-05,1.9,Papa Amarilla
2023-08-05,0.75,Papa Blanca
2023-08-05,1.13,Papa Canchan
2023-08-05,1.14,Papa Color
2023-08-05,1.93,Papa Huamantanga
2023-08-05,1.9,Papa Huayro
2023-08-05,1.16,Papa Negra Andina
2023-08-05,1.89,Papa Peruanita
2023-08-05,1.15,Papa Unica
2023-08-05,0.75,Papa Yungay
2023-08-06,1.9,Papa Amarilla
2023-08-06,0.75,Papa Blanca
2023-08-06,1.13,Papa Canchan
2023-08-06,1.14,Papa Color
2023-08-06,1.93,Papa Huamantanga
2023-08-06,1.9,Papa Huayro
2023-08-06,1.16,Papa Negra Andina
2023-08-06,1.89,Papa Peruanita
2023-08-06,1.15,Papa Unica
2023-08-06,0.75,Papa Yungay
2023-08-07,2.28,Papa Amarilla
2023-08-07,0.74,Papa Blanca
2023-08-07,1.1,Papa Canchan
2023-08-07,1.12,Papa Color
2023-08-07,2.03,Papa Huamantanga
2023-08-07,2.08,Papa Huayro
2023-08-07,1.14,Papa Negra Andina
2023-08-07,2.05,Papa Peruanita
2023-08-07,1.14,Papa Unica
2023-08-07,0.74,Papa Yungay
2023-08-08,2.28,Papa Amarilla
2023-08-08,0.69,Papa Blanca
2023-08-08,1.04,Papa Canchan
2023-08-08,1.09,Papa Color
2023-08-08,2.05,Papa Huamantanga
2023-08-08,2.1,Papa Huayro
2023-08-08,1.13,Papa Negra Andina
2023-08-08,1.98,Papa Peruanita
2023-08-08,1.14,Papa Unica
2023-08-08,0.7,Papa Yungay
2023-08-09,2.58,Papa Amarilla
2023-08-09,0.75,Papa Blanca
2023-08-09,1.1,Papa Canchan
2023-08-09,1.13,Papa Color
2023-08-09,2.08,Papa Huamantanga
2023-08-09,2.1,Papa Huayro
2023-08-09,1.13,Papa Negra Andina
2023-08-09,2.0,Papa Peruanita
2023-08-09,1.16,Papa Unica
2023-08-09,0.75,Papa Yungay
2023-08-10,2.58,Papa Amarilla
2023-08-10,0.73,Papa Blanca
2023-08-10,1.08,Papa Canchan
2023-08-10,1.11,Papa Color
2023-08-10,1.95,Papa Huamantanga
2023-08-10,1.98,Papa Huayro
2023-08-10,1.13,Papa Negra Andina
2023-08-10,1.85,Papa Peruanita
2023-08-10,1.14,Papa Unica
2023-08-10,0.73,Papa Yungay
2023-08-11,2.63,Papa Amarilla
2023-08-11,0.71,Papa Blanca
2023-08-11,1.13,Papa Canchan
2023-08-11,1.13,Papa Color
2023-08-11,1.95,Papa Huamantanga
2023-08-11,1.96,Papa Huayro
2023-08-11,1.14,Papa Negra Andina
2023-08-11,1.88,Papa Peruanita
2023-08-11,1.14,Papa Unica
2023-08-11,0.71,Papa Yungay
2023-08-12,2.43,Papa Amarilla
2023-08-12,0.73,Papa Blanca
2023-08-12,1.1,Papa Canchan
2023-08-12,1.13,Papa Color
2023-08-12,1.85,Papa Huamantanga
2023-08-12,1.86,Papa Huayro
2023-08-12,1.13,Papa Negra Andina
2023-08-12,1.95,Papa Peruanita
2023-08-12,1.15,Papa Unica
2023-08-12,0.73,Papa Yungay
2023-08-13,2.43,Papa Amarilla
2023-08-13,0.73,Papa Blanca
2023-08-13,1.1,Papa Canchan
2023-08-13,1.13,Papa Color
2023-08-13,1.85,Papa Huamantanga
2023-08-13,1.86,Papa Huayro
2023-08-13,1.13,Papa Negra Andina
2023-08-13,1.95,Papa Peruanita
2023-08-13,1.15,Papa Unica
2023-08-13,0.73,Papa Yungay
2023-08-14,2.45,Papa Amarilla
2023-08-14,0.7,Papa Blanca
2023-08-14,1.1,Papa Canchan
2023-08-14,1.11,Papa Color
2023-08-14,1.76,Papa Huamantanga
2023-08-14,2.08,Papa Huayro
2023-08-14,1.14,Papa Negra Andina
2023-08-14,1.78,Papa Peruanita
2023-08-14,1.11,Papa Unica
2023-08-14,0.7,Papa Yungay
2023-08-15,2.4,Papa Amarilla
2023-08-15,0.7,Papa Blanca
2023-08-15,1.13,Papa Canchan
2023-08-15,1.14,Papa Color
2023-08-15,1.9,Papa Huamantanga
2023-08-15,1.93,Papa Huayro
2023-08-15,1.16,Papa Negra Andina
2023-08-15,1.76,Papa Peruanita
2023-08-15,1.15,Papa Unica
2023-08-15,0.7,Papa Yungay
2023-08-16,2.4,Papa Amarilla
2023-08-16,0.71,Papa Blanca
2023-08-16,1.13,Papa Canchan
2023-08-16,1.15,Papa Color
2023-08-16,1.73,Papa Huamantanga
2023-08-16,1.88,Papa Huayro
2023-08-16,1.15,Papa Negra Andina
2023-08-16,1.73,Papa Peruanita
2023-08-16,1.16,Papa Unica
2023-08-16,0.71,Papa Yungay
2023-08-17,2.38,Papa Amarilla
2023-08-17,0.69,Papa Blanca
2023-08-17,1.1,Papa Canchan
2023-08-17,1.14,Papa Color
2023-08-17,1.71,Papa Huamantanga
2023-08-17,1.8,Papa Huayro
2023-08-17,1.14,Papa Negra Andina
2023-08-17,1.7,Papa Peruanita
2023-08-17,1.18,Papa Unica
2023-08-17,0.69,Papa Yungay
2023-08-18,2.33,Papa Amarilla
2023-08-18,0.69,Papa Blanca
2023-08-18,1.08,Papa Canchan
2023-08-18,1.12,Papa Color
2023-08-18,1.73,Papa Huamantanga
2023-08-18,1.84,Papa Huayro
2023-08-18,1.14,Papa Negra Andina
2023-08-18,1.69,Papa Peruanita
2023-08-18,1.16,Papa Unica
2023-08-18,0.69,Papa Yungay
2023-08-19,2.43,Papa Amarilla
2023-08-19,0.73,Papa Blanca
2023-08-19,1.1,Papa Canchan
2023-08-19,1.14,Papa Color
2023-08-19,1.55,Papa Huamantanga
2023-08-19,1.76,Papa Huayro
2023-08-19,1.14,Papa Negra Andina
2023-08-19,1.76,Papa Peruanita
2023-08-19,1.18,Papa Unica
2023-08-19,0.73,Papa Yungay
2023-08-20,2.43,Papa Amarilla
2023-08-20,0.73,Papa Blanca
2023-08-20,1.1,Papa Canchan
2023-08-20,1.14,Papa Color
2023-08-20,1.55,Papa Huamantanga
2023-08-20,1.76,Papa Huayro
2023-08-20,1.14,Papa Negra Andina
2023-08-20,1.76,Papa Peruanita
2023-08-20,1.18,Papa Unica
2023-08-20,0.73,Papa Yungay
2023-08-21,2.63,Papa Amarilla
2023-08-21,0.7,Papa Blanca
2023-08-21,1.18,Papa Canchan
2023-08-21,1.16,Papa Color
2023-08-21,1.63,Papa Huamantanga
2023-08-21,1.73,Papa Huayro
2023-08-21,1.18,Papa Negra Andina
2023-08-21,1.55,Papa Peruanita
2023-08-21,1.14,Papa Unica
2023-08-21,0.7,Papa Yungay
2023-08-22,2.43,Papa Amarilla
2023-08-22,0.73,Papa Blanca
2023-08-22,1.13,Papa Canchan
2023-08-22,1.15,Papa Color
2023-08-22,1.7,Papa Huamantanga
2023-08-22,1.73,Papa Huayro
2023-08-22,1.18,Papa Negra Andina
2023-08-22,1.65,Papa Peruanita
2023-08-22,1.18,Papa Unica
2023-08-22,0.73,Papa Yungay
2023-08-23,2.5,Papa Amarilla
2023-08-23,0.74,Papa Blanca
2023-08-23,1.1,Papa Canchan
2023-08-23,1.13,Papa Color
2023-08-23,1.7,Papa Huamantanga
2023-08-23,1.73,Papa Huayro
2023-08-23,1.16,Papa Negra Andina
2023-08-23,1.9,Papa Peruanita
2023-08-23,1.15,Papa Unica
2023-08-23,0.74,Papa Yungay
2023-08-24,2.63,Papa Amarilla
2023-08-24,0.74,Papa Blanca
2023-08-24,1.1,Papa Canchan
2023-08-24,1.13,Papa Color
2023-08-24,1.7,Papa Huamantanga
2023-08-24,1.84,Papa Huayro
2023-08-24,1.18,Papa Negra Andina
2023-08-24,1.9,Papa Peruanita
2023-08-24,1.16,Papa Unica
2023-08-24,0.74,Papa Yungay
2023-08-25,2.63,Papa Amarilla
2023-08-25,0.71,Papa Blanca
2023-08-25,1.1,Papa Canchan
2023-08-25,1.12,Papa Color
2023-08-25,1.69,Papa Huamantanga
2023-08-25,1.83,Papa Huayro
2023-08-25,1.05,Papa Negra Andina
2023-08-25,1.76,Papa Peruanita
2023-08-25,1.14,Papa Unica
2023-08-25,0.71,Papa Yungay
2023-08-26,2.61,Papa Amarilla
2023-08-26,0.69,Papa Blanca
2023-08-26,1.08,Papa Canchan
2023-08-26,1.1,Papa Color
2023-08-26,1.68,Papa Huamantanga
2023-08-26,1.76,Papa Huayro
2023-08-26,1.03,Papa Negra Andina
2023-08-26,1.76,Papa Peruanita
2023-08-26,1.13,Papa Unica
2023-08-26,0.69,Papa Yungay
2023-08-27,2.61,Papa Amarilla
2023-08-27,0.69,Papa Blanca
2023-08-27,1.08,Papa Canchan
2023-08-27,1.1,Papa Color
2023-08-27,1.68,Papa Huamantanga
2023-08-27,1.76,Papa Huayro
2023-08-27,1.03,Papa Negra Andina
2023-08-27,1.76,Papa Peruanita
2023-08-27,1.13,Papa Unica
2023-08-27,0.69,Papa Yungay
2023-08-28,2.7,Papa Amarilla
2023-08-28,0.73,Papa Blanca
2023-08-28,1.1,Papa Canchan
2023-08-28,1.13,Papa Color
2023-08-28,1.68,Papa Huamantanga
2023-08-28,1.73,Papa Huayro
2023-08-28,1.05,Papa Negra Andina
2023-08-28,1.88,Papa Peruanita
2023-08-28,1.16,Papa Unica
2023-08-28,0.73,Papa Yungay
2023-08-29,2.88,Papa Amarilla
2023-08-29,0.73,Papa Blanca
2023-08-29,1.13,Papa Canchan
2023-08-29,1.15,Papa Color
2023-08-29,1.7,Papa Huamantanga
2023-08-29,1.73,Papa Huayro
2023-08-29,1.08,Papa Negra Andina
2023-08-29,2.1,Papa Peruanita
2023-08-29,1.18,Papa Unica
2023-08-29,0.73,Papa Yungay
2023-08-30,3.1,Papa Amarilla
2023-08-30,0.74,Papa Blanca
2023-08-30,1.15,Papa Canchan
2023-08-30,1.16,Papa Color
2023-08-30,1.73,Papa Huamantanga
2023-08-30,1.73,Papa Huayro
2023-08-30,1.08,Papa Negra Andina
2023-08-30,2.13,Papa Peruanita
2023-08-30,1.18,Papa Unica
2023-08-30,0.74,Papa Yungay
2023-08-31,3.2,Papa Amarilla
2023-08-31,0.75,Papa Blanca
2023-08-31,1.13,Papa Canchan
2023-08-31,1.15,Papa Color
2023-08-31,1.73,Papa Huamantanga
2023-08-31,1.7,Papa Huayro
2023-08-31,1.05,Papa Negra Andina
2023-08-31,1.95,Papa Peruanita
2023-08-31,1.18,Papa Unica
2023-08-31,0.75,Papa Yungay
2023-09-01,3.23,Papa Amarilla
2023-09-01,0.81,Papa Blanca
2023-09-01,1.1,Papa Canchan
2023-09-01,1.13,Papa Color
2023-09-01,1.71,Papa Huamantanga
2023-09-01,1.69,Papa Huayro
2023-09-01,1.13,Papa Negra Andina
2023-09-01,1.93,Papa Peruanita
2023-09-01,1.16,Papa Unica
2023-09-01,0.81,Papa Yungay
2023-09-02,3.33,Papa Amarilla
2023-09-02,0.8,Papa Blanca
2023-09-02,1.1,Papa Canchan
2023-09-02,1.08,Papa Color
2023-09-02,1.76,Papa Huamantanga
2023-09-02,1.93,Papa Huayro
2023-09-02,1.06,Papa Negra Andina
2023-09-02,1.93,Papa Peruanita
2023-09-02,1.05,Papa Unica
2023-09-02,0.8,Papa Yungay
2023-09-03,3.33,Papa Amarilla
2023-09-03,0.8,Papa Blanca
2023-09-03,1.1,Papa Canchan
2023-09-03,1.08,Papa Color
2023-09-03,1.76,Papa Huamantanga
2023-09-03,1.93,Papa Huayro
2023-09-03,1.06,Papa Negra Andina
2023-09-03,1.93,Papa Peruanita
2023-09-03,1.05,Papa Unica
2023-09-03,0.8,Papa Yungay
2023-09-04,3.33,Papa Amarilla
2023-09-04,0.81,Papa Blanca
2023-09-04,1.13,Papa Canchan
2023-09-04,1.1,Papa Color
2023-09-04,1.78,Papa Huamantanga
2023-09-04,1.95,Papa Huayro
2023-09-04,1.08,Papa Negra Andina
2023-09-04,1.93,Papa Peruanita
2023-09-04,1.08,Papa Unica
2023-09-04,0.81,Papa Yungay
2023-09-05,3.78,Papa Amarilla
2023-09-05,0.85,Papa Blanca
2023-09-05,1.13,Papa Canchan
2023-09-05,1.13,Papa Color
2023-09-05,2.1,Papa Huamantanga
2023-09-05,2.08,Papa Huayro
2023-09-05,1.13,Papa Negra Andina
2023-09-05,2.28,Papa Peruanita
2023-09-05,1.14,Papa Unica
2023-09-05,0.85,Papa Yungay
2023-09-06,3.88,Papa Amarilla
2023-09-06,0.83,Papa Blanca
2023-09-06,1.2,Papa Canchan
2023-09-06,1.17,Papa Color
2023-09-06,1.95,Papa Huamantanga
2023-09-06,2.13,Papa Huayro
2023-09-06,1.15,Papa Negra Andina
2023-09-06,2.58,Papa Peruanita
2023-09-06,1.14,Papa Unica
2023-09-06,0.83,Papa Yungay
2023-09-07,3.9,Papa Amarilla
2023-09-07,0.83,Papa Blanca
2023-09-07,1.28,Papa Canchan
2023-09-07,1.21,Papa Color
2023-09-07,1.93,Papa Huamantanga
